,SEMANA,FECHA,TURNO,IMPRESORA,OPERADOR,N° DE PEDIDO,CLAVE SAP,NOMBRE DE PEDIDO,TIPO DE PRODUCTO,ANCHO DE PELICULA,TINTAS,FOLIO DEL ROLLO,HORA INICIO,HORA FINAL,PESO DE ROLLO,RECUPERADO,% DE RECUP,HORAS DE TRABAJO,DISCO,year,month,day,week,date
5998,38.0,2019-09-17,1.0,6.0,OPERADOR4,SAP-2592,ELNO-001,NOMBREDEPEDIDO451,TIPODEPRODUCTO2,59CM,,SAP-2592-4-1,11:50:00 AM,1:00:00 PM,110.,,,1.17,,2019,9,17,38,2019-09-17
5999,38.0,2019-09-17,1.0,6.0,OPERADOR4,SAP-2592,ELNO-001,NOMBREDEPEDIDO451,TIPODEPRODUCTO2,59CM,,SAP-2592-4-2,1:06:00 PM,1:50:00 PM,105.,,,0.73,,2019,9,17,38,2019-09-17
6000,38.0,2019-09-17,1.0,7.0,OPERADOR5,SAP-2603A,PLUS-003,NOMBREDEPEDIDO452,TIPODEPRODUCTO2,60CM,,SAP-2603A-2-1,6:40:00 AM,7:50:00 AM,131.,,,1.17,,2019,9,17,38,2019-09-17
6001,38.0,2019-09-17,1.0,7.0,OPERADOR5,SAP-2603A,PLUS-003,NOMBREDEPEDIDO452,TIPODEPRODUCTO2,60CM,,SAP-2603A-3-1,8:00:00 AM,9:40:00 AM,136.,,,1.67,,2019,9,17,38,2019-09-17
6002,38.0,2019-09-17,1.0,7.0,OPERADOR5,SAP-2603A,PLUS-003,NOMBREDEPEDIDO452,TIPODEPRODUCTO2,60CM,,SAP-2603A-1-1,10:00:00 AM,11:00:00 AM,69.,,,1.,,2019,9,17,38,2019-09-17
6003,38.0,2019-09-17,1.0,7.0,OPERADOR5,SAP-2603,PLUS-002,NOMBREDEPEDIDO452,TIPODEPRODUCTO2,60CM,,SAP-2603-1-1,11:10:00 AM,12:45:00 PM,109.,,,1.58,,2019,9,17,38,2019-09-17
6004,38.0,2019-09-17,1.0,7.0,OPERADOR5,SAP-2603,PLUS-002,NOMBREDEPEDIDO452,TIPODEPRODUCTO2,60CM,,SAP-2603-2-1,12:50:00 PM,1:30:00 PM,120.,,,0.67,,2019,9,17,38,2019-09-17
6005,38.0,2019-09-17,1.0,4.0,OPERADOR8,SAP-2562A,PFLX-012,NOMBREDEPEDIDO453,TIPODEPRODUCTO7,51CM,,SAP-2562A-2-1,8:45:00 AM,10:00:00 AM,101.,6.,,1.25,,2019,9,17,38,2019-09-17
6006,38.0,2019-09-17,2.0,7.0,OPERADOR2,SAP-2603,PLUS-002,NOMBREDEPEDIDO452,TIPODEPRODUCTO2,60CM,,SAP-2603-3-1,1:00:00 PM,2:30:00 PM,106.,,,1.5,,2019,9,17,38,2019-09-17
6007,38.0,2019-09-17,2.0,,OPERADOR2,SAP-2603,PFLX-012,NOMBREDEPEDIDO453,TIPODEPRODUCTO7,51CM,,SAP-2562A-1-1,2:40:00 PM,3:05:00 PM,65.,,,0.42,,2019,9,17,38,2019-09-17
6008,38.0,2019-09-17,2.0,,OPERADOR2,SAP-2603,PFLX-012,NOMBREDEPEDIDO453,TIPODEPRODUCTO7,51CM,,SAP-2562A-1-2,3:10:00 PM,3:55:00 PM,64.,,,0.75,,2019,9,17,38,2019-09-17
6009,38.0,2019-09-17,2.0,,OPERADOR2,SAP-2603,PFLX-012,NOMBREDEPEDIDO453,TIPODEPRODUCTO7,51CM,,SAP-2562A-3-1,4:00:00 PM,4:30:00 PM,60.,,,0.5,,2019,9,17,38,2019-09-17
6010,38.0,2019-09-17,2.0,,OPERADOR2,SAP-2603,PFLX-012,NOMBREDEPEDIDO453,TIPODEPRODUCTO7,51CM,,SAP-2562A-3-2,4:35:00 PM,5:05:00 PM,60.,,,0.5,,2019,9,17,38,2019-09-17
6011,38.0,2019-09-17,2.0,,OPERADOR2,SAP-2592,ELNO-001,NOMBREDEPEDIDO451,TIPODEPRODUCTO2,59CM,,SAP-2592-13-1,5:30:00 PM,6:55:00 PM,74.,,,1.42,,2019,9,17,38,2019-09-17
6012,38.0,2019-09-17,2.0,,OPERADOR2,SAP-2592,ELNO-001,NOMBREDEPEDIDO451,TIPODEPRODUCTO2,59CM,,SAP-2592-13-2,7:00:00 PM,7:45:00 PM,77.,,,0.75,,2019,9,17,38,2019-09-17
6013,38.0,2019-09-17,2.0,,OPERADOR2,SAP-2592,ELNO-001,NOMBREDEPEDIDO451,TIPODEPRODUCTO2,59CM,,SAP-2592-8-1,8:00:00 PM,8:35:00 PM,90.,,,0.58,,2019,9,17,38,2019-09-17
6014,38.0,2019-09-17,2.0,,OPERADOR2,SAP-2592,ELNO-001,NOMBREDEPEDIDO451,TIPODEPRODUCTO2,59CM,,SAP-2592-8-2,8:45:00 PM,9:35:00 PM,77.,,,0.83,,2019,9,17,38,2019-09-17
6015,38.0,2019-09-17,1.0,5.0,OPERADOR1,SAP-2529,LAVI-002,NOMBREDEPEDIDO246,TIPODEPRODUCTO2,59CM,,SAP-2529-18-1,7:00:00 AM,8:30:00 AM,115.,,,1.5,,2019,9,17,38,2019-09-17
6016,38.0,2019-09-17,1.0,5.0,OPERADOR1,SAP-2529,LAVI-002,NOMBREDEPEDIDO246,TIPODEPRODUCTO2,59CM,,SAP-2529-19-1,8:40:00 AM,10:10:00 AM,133.,,,1.5,,2019,9,17,38,2019-09-17
6017,38.0,2019-09-17,1.0,5.0,OPERADOR1,SAP-2529,LAVI-002,NOMBREDEPEDIDO246,TIPODEPRODUCTO2,59CM,,SAP-2529-2-1,11:00:00 AM,12:25:00 PM,132.,,,1.42,,2019,9,17,38,2019-09-17
6018,38.0,2019-09-17,1.0,5.0,OPERADOR1,SAP-2529,LAVI-002,NOMBREDEPEDIDO246,TIPODEPRODUCTO2,59CM,,SAP-2529-14-1,12:35:00 PM,1:55:00 PM,120.,,,1.33,,2019,9,17,38,2019-09-17
6019,38.0,2019-09-18,1.0,7.0,OPERADOR5,SAP-130919,PROI-048,NOMBREDEPEDIDO454,TIPODEPRODUCTO23,37CM,,SAP-130919-5-1,7:00:00 AM,9:45:00 AM,65.,,,2.75,,2019,9,18,38,2019-09-18
6020,38.0,2019-09-18,1.0,7.0,OPERADOR5,SAP-130919,PROI-048,NOMBREDEPEDIDO454,TIPODEPRODUCTO23,37CM,,SAP-130919-3-1,9:50:00 AM,12:20:00 PM,96.,,,2.5,,2019,9,18,38,2019-09-18
6021,38.0,2019-09-18,1.0,7.0,OPERADOR5,SAP-130919,PROI-048,NOMBREDEPEDIDO454,TIPODEPRODUCTO23,37CM,,SAP-130919-6-1,12:25:00 PM,2:00:00 PM,80.,,,1.58,,2019,9,18,38,2019-09-18
6022,38.0,2019-09-18,1.0,6.0,OPERADOR4,SAP2592,ELNO-001,NOMBREDEPEDIDO451,TIPODEPRODUCTO2,59CM,,SAP-2592-7-1,6:20:00 AM,7:20:00 AM,88.,,,1.,,2019,9,18,38,2019-09-18
6023,38.0,2019-09-18,1.0,6.0,OPERADOR4,SAP-2592,ELNO-001,NOMBREDEPEDIDO451,TIPODEPRODUCTO2,59CM,,SAP-2592-7-2,7:30:00 AM,8:20:00 AM,88.,,,0.83,,2019,9,18,38,2019-09-18
6024,38.0,2019-09-18,1.0,6.0,OPERADOR4,SAP-2592,ELNO-001,NOMBREDEPEDIDO451,TIPODEPRODUCTO2,59CM,,SAP-2592-14-1,8:30:00 AM,9:20:00 AM,73.,,,0.83,,2019,9,18,38,2019-09-18
6025,38.0,2019-09-18,1.0,6.0,OPERADOR4,SAP-2592,ELNO-001,NOMBREDEPEDIDO451,TIPODEPRODUCTO2,59CM,,SAP-2592-14-2,9:30:00 AM,10:35:00 AM,73.,,,1.08,,2019,9,18,38,2019-09-18
6026,38.0,2019-09-18,1.0,6.0,OPERADOR4,SAP-2592,ELNO-001,NOMBREDEPEDIDO451,TIPODEPRODUCTO2,59CM,,SAP-2592-1-1,10:15:00 AM,11:30:00 AM,109.,,,1.25,,2019,9,18,38,2019-09-18
6027,38.0,2019-09-18,1.0,4.0,OPERADOR8,SAP-2632,MISA-002,NOMBREDEPEDIDO455,TIPODEPRODUCTO2,60CM,,SAP-2632-3-1,7:30:00 AM,8:40:00 AM,51.,5.,,1.17,,2019,9,18,38,2019-09-18
6028,38.0,2019-09-18,1.0,4.0,OPERADOR8,SAP-2632,MISA-002,NOMBREDEPEDIDO455,TIPODEPRODUCTO2,60CM,,SAP-2632-3-2,9:00:00 AM,12:00:00 PM,133.,,,3.,,2019,9,18,38,2019-09-18
6029,38.0,2019-09-18,1.0,4.0,OPERADOR8,SAP-2632,MISA-002,NOMBREDEPEDIDO455,TIPODEPRODUCTO2,60CM,,SAP-2632-1-1,12:10:00 PM,1:30:00 PM,97.,,,1.33,,2019,9,18,38,2019-09-18
6030,38.0,2019-09-18,2.0,7.0,OPERADOR2,SAP-130919,PROI-048,NOMBREDEPEDIDO454,TIPODEPRODUCTO23,37CM,,SAP-130919-2-1,2:30:00 PM,5:30:00 PM,101.,,,3.,,2019,9,18,38,2019-09-18
6031,38.0,2019-09-18,2.0,7.0,OPERADOR2,SAP-130919,PROI-048,NOMBREDEPEDIDO454,TIPODEPRODUCTO23,37CM,,SAP-1309198-8-1,5:35:00 PM,9:25:00 PM,100.,,,3.83,,2019,9,18,38,2019-09-18
6032,38.0,2019-09-18,2.0,6.0,OPERADOR7,SAP-2634,PRIS-003,NOMBREDEPEDIDO446,TIPODEPRODUCTO2,62CM,,SAP-2634-1-1,5:40:00 PM,6:30:00 PM,68.,13.,,0.83,,2019,9,18,38,2019-09-18
6033,38.0,2019-09-18,2.0,6.0,OPERADOR7,SAP-2634,PRIS-003,NOMBREDEPEDIDO446,TIPODEPRODUCTO2,62CM,,SAP-2634-1-2,7:15:00 PM,7:55:00 PM,41.,,,0.67,,2019,9,18,38,2019-09-18
6034,38.0,2019-09-18,2.0,6.0,OPERADOR7,SAP-2634,PRIS-003,NOMBREDEPEDIDO446,TIPODEPRODUCTO2,62CM,,SAP-2634-2-1,8:05:00 PM,8:50:00 PM,78.,,,0.75,,2019,9,18,38,2019-09-18
6035,38.0,2019-09-18,2.0,6.0,OPERADOR7,SAP-2634,PRIS-003,NOMBREDEPEDIDO446,TIPODEPRODUCTO2,62CM,,SAP-2634-2-2,9:00:00 PM,9:45:00 PM,77.,,,0.75,,2019,9,18,38,2019-09-18
6036,38.0,2019-09-18,2.0,5.0,OPERADOR3,SAP-2529,LAVI-002,NOMBREDEPEDIDO246,TIPODEPRODUCTO2,59CM,,SAP-2529-21-1,2:30:00 PM,3:40:00 PM,82.,,,1.17,,2019,9,18,38,2019-09-18
6037,38.0,2019-09-18,2.0,5.0,OPERADOR3,SAP-2529,LAVI-002,NOMBREDEPEDIDO246,TIPODEPRODUCTO2,59CM,,SAP-2529-21-2,4:00:00 PM,5:10:00 PM,82.,,,1.17,,2019,9,18,38,2019-09-18
6038,38.0,2019-09-18,2.0,5.0,OPERADOR3,SAP-2529,LAVI-002,NOMBREDEPEDIDO246,TIPODEPRODUCTO2,59CM,,SAP-2529-20-1,5:15:00 PM,6:40:00 PM,94.,,,1.42,,2019,9,18,38,2019-09-18
6039,38.0,2019-09-18,2.0,5.0,OPERADOR3,SAP-2529,LAVI-002,NOMBREDEPEDIDO246,TIPODEPRODUCTO2,59CM,,SAP-2529-15-1,7:20:00 PM,8:25:00 PM,85.,,,1.08,,2019,9,18,38,2019-09-18
6040,38.0,2019-09-18,2.0,5.0,OPERADOR3,SAP-2529,LAVI-002,NOMBREDEPEDIDO246,TIPODEPRODUCTO2,59CM,,SAP-2529-13-1,8:30:00 PM,9:45:00 PM,88.,,,1.25,,2019,9,18,38,2019-09-18
6041,38.0,2019-09-18,1.0,5.0,OPERADOR1,SAP-2529,LAVI-002,NOMBREDEPEDIDO246,TIPODEPRODUCTO2,59CM,,SAP-2529-14-2,6:20:00 AM,7:00:00 AM,51.,,,0.67,,2019,9,18,38,2019-09-18
6042,38.0,2019-09-18,1.0,5.0,OPERADOR1,SAP-2529,LAVI-002,NOMBREDEPEDIDO246,TIPODEPRODUCTO2,59CM,,SAP-2529-17-1,7:10:00 AM,8:20:00 AM,83.,,,1.17,,2019,9,18,38,2019-09-18
6043,38.0,2019-09-18,1.0,5.0,OPERADOR1,SAP-2529,LAVI-002,NOMBREDEPEDIDO246,TIPODEPRODUCTO2,59CM,,SAP-2529-17-2,8:30:00 AM,9:40:00 AM,84.,,,1.17,,2019,9,18,38,2019-09-18
6044,38.0,2019-09-18,1.0,5.0,OPERADOR1,SAP-2529,LAVI-002,NOMBREDEPEDIDO246,TIPODEPRODUCTO2,59CM,,SAP-2529-23-1,9:50:00 AM,11:00:00 AM,96.,,,1.17,,2019,9,18,38,2019-09-18
6045,38.0,2019-09-18,1.0,5.0,OPERADOR1,SAP-2529,LAVI-002,NOMBREDEPEDIDO246,TIPODEPRODUCTO2,59CM,,SAP-2529-16-1,11:10:00 AM,12:10:00 PM,105.,,,1.,,2019,9,18,38,2019-09-18
6046,38.0,2019-09-18,1.0,5.0,OPERADOR1,SAP-2529,LAVI-002,NOMBREDEPEDIDO246,TIPODEPRODUCTO2,59CM,,SAP-2529-22-1,12:20:00 PM,1:50:00 PM,130.,,,1.5,,2019,9,18,38,2019-09-18
6047,38.0,2019-09-19,1.0,4.0,OPERADOR8,SAP-2631,AGAZ-001,NOMBREDEPEDIDO456,TIPODEPRODUCTO2,60CM,,SAP-2631-1-1,6:40:00 AM,8:00:00 AM,103.,2.,,1.33,,2019,9,19,38,2019-09-19
6048,38.0,2019-09-19,1.0,4.0,OPERADOR8,SAP-2631,AGAZ-001,NOMBREDEPEDIDO456,TIPODEPRODUCTO2,60CM,,SAP-2631-2-1,8:10:00 AM,9:10:00 AM,154.,,,1.,,2019,9,19,38,2019-09-19
6049,38.0,2019-09-19,1.0,4.0,OPERADOR8,SAP-2631,AGAZ-001,NOMBREDEPEDIDO456,TIPODEPRODUCTO2,60CM,,SAP-2631-2-2,9:20:00 AM,9:40:00 AM,16.,,,0.33,,2019,9,19,38,2019-09-19
6050,38.0,2019-09-19,1.0,6.0,OPERADOR4,SAP-2634,PRIS-003,NOMBREDEPEDIDO446,TIPODEPRODUCTO2,62CM,,SAP-2634-6-1,6:30:00 AM,7:20:00 AM,105.,,,0.83,,2019,9,19,38,2019-09-19
6051,38.0,2019-09-19,1.0,6.0,OPERADOR4,SAP-2634,PRIS-003,NOMBREDEPEDIDO446,TIPODEPRODUCTO2,62CM,,SAP-2634-6-2,7:30:00 AM,8:20:00 AM,105.,,,0.83,,2019,9,19,38,2019-09-19
6052,38.0,2019-09-19,1.0,6.0,OPERADOR4,SAP-2634,PRIS-003,NOMBREDEPEDIDO446,TIPODEPRODUCTO2,62CM,,SAP-2634-5-1,8:30:00 AM,9:10:00 AM,94.,,,0.67,,2019,9,19,38,2019-09-19
6053,38.0,2019-09-19,1.0,6.0,OPERADOR4,SAP-2634,PRIS-003,NOMBREDEPEDIDO446,TIPODEPRODUCTO2,62CM,,SAP-2634-5-2,9:15:00 AM,10:10:00 AM,94.,,,0.92,,2019,9,19,38,2019-09-19
6054,38.0,2019-09-19,1.0,6.0,OPERADOR4,SAP-2634,PRIS-003,NOMBREDEPEDIDO446,TIPODEPRODUCTO2,62CM,,SAP-2634-7-1,10:15:00 AM,11:10:00 AM,112.,,,0.92,,2019,9,19,38,2019-09-19
6055,38.0,2019-09-19,1.0,6.0,OPERADOR4,SAP-2634,PRIS-003,NOMBREDEPEDIDO446,TIPODEPRODUCTO2,62CM,,SAP-2634-4-1,12:00:00 PM,1:00:00 PM,92.,,,1.,,2019,9,19,38,2019-09-19
6056,38.0,2019-09-19,1.0,6.0,OPERADOR4,SAP-2634,PRIS-003,NOMBREDEPEDIDO446,TIPODEPRODUCTO2,62CM,,SAP-2634-3-1,1:10:00 PM,1:55:00 PM,61.,,,0.75,,2019,9,19,38,2019-09-19
6057,38.0,2019-09-19,1.0,7.0,OPERADOR5,SAP-130919,PROI-048,NOMBREDEPEDIDO454,TIPODEPRODUCTO23,37CM,,SAP-130919-4-1,6:20:00 AM,7:00:00 AM,23.,,,0.67,,2019,9,19,38,2019-09-19
6058,38.0,2019-09-19,1.0,7.0,OPERADOR5,SAP-130919,PROI-048,NOMBREDEPEDIDO454,TIPODEPRODUCTO23,37CM,,SAP-130919-7-1,7:10:00 AM,9:00:00 AM,66.,,,1.83,,2019,9,19,38,2019-09-19
6059,38.0,2019-09-19,1.0,7.0,OPERADOR5,SAP-130919,PROI-048,NOMBREDEPEDIDO454,TIPODEPRODUCTO23,37CM,,SAP-130919-1-1,9:05:00 AM,11:00:00 AM,68.,,,1.92,,2019,9,19,38,2019-09-19
6060,38.0,2019-09-19,1.0,7.0,OPERADOR5,SAP-190919,PROI-047,NOMBREDEPEDIDO454,TIPODEPRODUCTO23,47CM,,SAP-190919-1-1,11:45:00 AM,1:45:00 PM,60.,,,2.,,2019,9,19,38,2019-09-19
6061,38.0,2019-09-19,1.0,4.0,OPERADOR8,SAP-2609,HIDO-001,NOMBREDEPEDIDO42,TIPODEPRODUCTO2,59CM,,SAP-2609-2-1,11:00:00 AM,1:15:00 PM,140.,8.,,2.25,,2019,9,19,38,2019-09-19
6062,38.0,2019-09-19,1.0,4.0,OPERADOR8,SAP-2609,PRIS -003,NOMBREDEPEDIDO42,TIPODEPRODUCTO2,59CM,,SAP-2609-1-1,1:25:00 PM,1:50:00 PM,68.,,,0.42,,2019,9,19,38,2019-09-19
6063,38.0,2019-09-19,2.0,6.0,OPERADOR7,SAP-2634,PRIS-002,NOMBREDEPEDIDO446,TIPODEPRODUCTO2,62CM,,SAP-2634-3-2,2:25:00 PM,3:10:00 PM,60.,,,0.75,,2019,9,19,38,2019-09-19
6064,38.0,2019-09-19,2.0,6.0,OPERADOR7,SAP-2635,PRIS-002,NOMBREDEPEDIDO457,TIPODEPRODUCTO2,62CM,,SAP-2635-1-1,5:45:00 PM,6:35:00 PM,60.,2.,,0.83,,2019,9,19,38,2019-09-19
6065,38.0,2019-09-19,2.0,6.0,OPERADOR7,SAP-2635,PRIS-002,NOMBREDEPEDIDO457,TIPODEPRODUCTO2,62CM,,SAP-2635-1-2,6:40:00 PM,7:55:00 PM,58.,,,1.25,,2019,9,19,38,2019-09-19
6066,38.0,2019-09-19,2.0,6.0,OPERADOR7,SAP-2635,PRIS-002,NOMBREDEPEDIDO457,TIPODEPRODUCTO2,62CM,,SAP-2635-3-1,8:05:00 PM,9:10:00 PM,111.,,,1.08,,2019,9,19,38,2019-09-19
6067,38.0,2019-09-19,2.0,6.0,OPERADOR7,SAP-2635,PRIS-002,NOMBREDEPEDIDO457,TIPODEPRODUCTO2,62CM,,SAP-2635-2-1,9:15:00 PM,10:00:00 PM,59.,,,0.75,,2019,9,19,38,2019-09-19
6068,38.0,2019-09-19,2.0,5.0,OPERADOR3,SAP-2622,TEVE-002,NOMBREDEPEDIDO458,TIPODEPRODUCTO2,50CM,,SAP-2622-2-2,2:30:00 PM,3:45:00 PM,93KG,,,1.25,,2019,9,19,38,2019-09-19
6069,38.0,2019-09-19,2.0,5.0,OPERADOR3,SAP-2636,TEVE-003,NOMBREDEPEDIDO459,TIPODEPRODUCTO2,63.5CM,,AJUSTE,,,,2.,,0.,,2019,9,19,38,2019-09-19
6070,38.0,2019-09-19,2.0,7.0,OPERADOR2,SAP-190919,PRO-047,NOMBREDEPEDIDO454,TIPODEPRODUCTO23,46CM,,SAP-190919-2-1,2:10:00 PM,3:15:00 PM,65.,,,1.08,,2019,9,19,38,2019-09-19
6071,38.0,2019-09-19,2.0,7.0,OPERADOR2,SAP-190919,PRO-047,NOMBREDEPEDIDO454,TIPODEPRODUCTO23,46CM,,SAP-190919-3-2,3:20:00 PM,4:25:00 PM,26.,,,1.08,,2019,9,19,38,2019-09-19
6072,38.0,2019-09-19,2.0,7.0,OPERADOR2,SAP-190919,PRO-047,NOMBREDEPEDIDO454,TIPODEPRODUCTO23,46CM,,SAP-190919-4-1,4:30:00 PM,6:00:00 PM,70.,,,1.5,,2019,9,19,38,2019-09-19
6073,38.0,2019-09-19,2.0,7.0,OPERADOR2,SAP-190919,PRO-047,NOMBREDEPEDIDO454,TIPODEPRODUCTO23,46CM,,SAP-190919-5-2,8:30:00 PM,9:35:00 PM,80.,,,1.08,,2019,9,19,38,2019-09-19
6074,38.0,2019-09-19,1.0,5.0,OPERADOR1,SAP-2529,LAVI-002,NOMBREDEPEDIDO246,TIPODEPRODUCTO2,59CM,,SAP-2529--13-2,6:30:00 AM,8:00:00 AM,88.,,,1.5,,2019,9,19,38,2019-09-19
6075,38.0,2019-09-19,1.0,5.0,OPERADOR1,SAP-2622,TEVE-002,NOMBREDEPEDIDO458,TIPODEPRODUCTO4,50CM,,,8:10:00 AM,10:10:00 AM,,2.,,2.,,2019,9,19,38,2019-09-19
6076,38.0,2019-09-19,1.0,5.0,OPERADOR1,SAP-2622,TEVE-002,NOMBREDEPEDIDO458,TIPODEPRODUCTO2,50CM,,SAP-2622-1-1,10:50:00 AM,11:30:00 AM,39.,,,0.67,,2019,9,19,38,2019-09-19
6077,38.0,2019-09-19,1.0,5.0,OPERADOR1,SAP-2622,TEVE-002,NOMBREDEPEDIDO458,TIPODEPRODUCTO2,50CM,,SAP-2622-1-2,11:40:00 AM,12:45:00 PM,61.,,,1.08,,2019,9,19,38,2019-09-19
6078,38.0,2019-09-19,1.0,5.0,OPERADOR1,SAP-2622,TEVE-002,NOMBREDEPEDIDO458,TIPODEPRODUCTO2,50CM,,SAP-2622-2-1,12:55:00 PM,1:40:00 PM,35.,,,0.75,,2019,9,19,38,2019-09-19
6079,38.0,2019-09-20,1.0,5.0,OPERADOR1,SAP-2636,TEVE-003,NOMBREDEPEDIDO66,TIPODEPRODUCTO2,63.5CM,,SAP-2636-1-1,6:30:00 AM,7:35:00 AM,104.,,,1.08,,2019,9,20,38,2019-09-20
6080,38.0,2019-09-20,1.0,5.0,OPERADOR1,SAP-2636,TEVE-003,NOMBREDEPEDIDO66,TIPODEPRODUCTO2,63.5CM,,SAP-2636-2-1,8:30:00 AM,10:00:00 AM,140.,,,1.5,,2019,9,20,38,2019-09-20
6081,38.0,2019-09-20,1.0,5.0,OPERADOR1,SAP-26236,TEVE-003,NOMBREDEPEDIDO66,TIPODEPRODUCTO2,63.5CM,,SAP-2636-3-1,12:20:00 PM,1:50:00 PM,158.,,,1.5,,2019,9,20,38,2019-09-20
6082,38.0,2019-09-20,1.0,7.0,OPERADOR5,SAP-190919,PROI-047,NOMBREDEPEDIDO454,TIPODEPRODUCTO23,47CM,,SAP-190919-5-3,6:20:00 AM,7:00:00 AM,50.,,,0.67,,2019,9,20,38,2019-09-20
6083,38.0,2019-09-20,1.0,7.0,OPERADOR5,SAP-190919,PROI-047,NOMBREDEPEDIDO454,TIPODEPRODUCTO23,47CM,,SAP-190919-7-1,7:10:00 AM,10:05:00 AM,137.,,,2.92,,2019,9,20,38,2019-09-20
6084,38.0,2019-09-20,1.0,7.0,OPERADOR5,SAP-190919,PROI-047,NOMBREDEPEDIDO454,TIPODEPRODUCTO23,47CM,,SAP-190919-6-1,10:05:00 AM,2:00:00 PM,159.,,,3.92,,2019,9,20,38,2019-09-20
6085,38.0,2019-09-20,1.0,6.0,OPERADOR4,SAP-2635,PRIS-002,NOMBREDEPEDIDO457,TIPODEPRODUCTO2,58CM,,SAP-2635-2-2,6:15:00 AM,7:00:00 AM,58.,,,0.75,,2019,9,20,38,2019-09-20
6086,38.0,2019-09-20,1.0,6.0,OPERADOR4,SAP-2609,HIDO-001,NOMBREDEPEDIDO11,TIPODEPRODUCTO2,59CM,,,7:10:00 AM,8:20:00 AM,,4.,,1.17,,2019,9,20,38,2019-09-20
6087,38.0,2019-09-20,1.0,6.0,OPERADOR4,SAP-2609,HIDO-001,NOMBREDEPEDIDO42,TIPODEPRODUCTO2,59CM,,SAP-2609-1-2,8:30:00 AM,9:00:00 AM,46.,,,0.5,,2019,9,20,38,2019-09-20
6088,38.0,2019-09-20,1.0,6.0,OPERADOR4,SAP-2609,HIDO-001,NOMBREDEPEDIDO42,TIPODEPRODUCTO2,59CM,,SAP-2609-3-1,9:10:00 AM,10:00:00 AM,76.,,,0.83,,2019,9,20,38,2019-09-20
6089,38.0,2019-09-20,1.0,6.0,OPERADOR4,SAP-2619,MRHI-001,NOMBREDEPEDIDO11,TIPODEPRODUCTO2,61CM,,,10:00:00 AM,12:00:00 PM,,9.,,2.,,2019,9,20,38,2019-09-20
6090,38.0,2019-09-20,1.0,6.0,OPERADOR4,SAP-2619,MRHI-001,NOMBREDEPEDIDO32,TIPODEPRODUCTO2,61CM,,SAP-2619-5-1,12:05:00 PM,1:05:00 PM,90.,,,1.,,2019,9,20,38,2019-09-20
6091,38.0,2019-09-20,1.0,6.0,OPERADOR4,SAP-2619,MRHI-001,NOMBREDEPEDIDO32,TIPODEPRODUCTO2,61CM,,SAP-2619-6-1,1:10:00 PM,1:55:00 PM,105.,,,0.75,,2019,9,20,38,2019-09-20
6092,38.0,2019-09-20,2.0,7.0,OPERADOR2,SAP-2620,GOBI-002,NOMBREDEPEDIDO159,TIPODEPRODUCTO2,57CM,,SAP-2620-4-1,3:00:00 PM,3:45:00 PM,103.,,,0.75,,2019,9,20,38,2019-09-20
6093,38.0,2019-09-20,2.0,7.0,OPERADOR2,SAP-2620,GOBI-002,NOMBREDEPEDIDO159,TIPODEPRODUCTO2,57CM,,SAP-2620-1-1,3:50:00 PM,4:35:00 PM,119.,15.,,0.75,,2019,9,20,38,2019-09-20
6094,38.0,2019-09-20,2.0,7.0,OPERADOR2,SAP-2620,GOBI-002,NOMBREDEPEDIDO159,TIPODEPRODUCTO2,57CM,,SAP-2620-3-1,4:45:00 PM,6:05:00 PM,158.,,,1.33,,2019,9,20,38,2019-09-20
6095,38.0,2019-09-20,2.0,7.0,OPERADOR2,SAP-2620,GOBI-002,NOMBREDEPEDIDO159,TIPODEPRODUCTO2,57CM,,SAP-2620-2-1,6:00:00 PM,7:15:00 PM,114.,,,1.25,,2019,9,20,38,2019-09-20
6096,38.0,2019-09-20,2.0,7.0,OPERADOR2,SAP-2620,GOBI-002,NOMBREDEPEDIDO159,TIPODEPRODUCTO2,57CM,,SAP-2620-2-2,7:20:00 PM,8:30:00 PM,90.,,,1.17,,2019,9,20,38,2019-09-20
6097,38.0,2019-09-20,2.0,6.0,OPERADOR7,SAP-2619,MRHI-001,NOMBREDEPEDIDO32,TIPODEPRODUCTO2,61CM,,SAP-2619-7-1,2:25:00 PM,3:20:00 PM,80.,,,0.92,,2019,9,20,38,2019-09-20
6098,38.0,2019-09-20,2.0,6.0,OPERADOR7,SAP-2619,MRHI-001,NOMBREDEPEDIDO32,TIPODEPRODUCTO2,61CM,,SAP-2619-7-2,3:30:00 PM,4:25:00 PM,79.,,,0.92,,2019,9,20,38,2019-09-20
6099,38.0,2019-09-20,2.0,6.0,OPERADOR7,SAP-2619,MRHI-001,NOMBREDEPEDIDO32,TIPODEPRODUCTO2,61CM,,SAP-2619-2-1,4:35:00 PM,5:35:00 PM,99.,,,1.,,2019,9,20,38,2019-09-20
6100,38.0,2019-09-20,2.0,6.0,OPERADOR7,SAP-2619,MRHI-001,NOMBREDEPEDIDO32,TIPODEPRODUCTO2,61CM,,SAP-2619-2-2,5:40:00 PM,6:40:00 PM,99.,,,1.,,2019,9,20,38,2019-09-20
6101,38.0,2019-09-20,2.0,6.0,OPERADOR7,SAP-2619,MRHI-001,NOMBREDEPEDIDO32,TIPODEPRODUCTO2,61CM,,SAP-2619-1-1,7:25:00 PM,8:20:00 PM,88.,,,0.92,,2019,9,20,38,2019-09-20
